drugbank_id	chebi_id	MeSH
DB01053	7963	D010400
DB01053	7963	D010406
DB01053	7963	D010401
DB01053	7963	D010402
DB01054	7582	D009568
DB01055	29063	D008898
DB01055	58344	D008898
DB01055	58604	D008898
DB01055	77689	D008898
DB01056	9611	D016677
DB01057	4753	C061212
DB01057	4753	D004456
DB01057	59849	C061212
DB01057	59849	D004456
DB01059	100246	D009643
DB01060	2676	D000658
DB01060	51254	D000658
DB01060	51255	D000658
DB01060	51256	D000658
DB01061	2956	D001390
DB01061	51863	D001390
DB01061	51864	D001390
DB01062	51329	C005419
DB01062	51330	C005419
DB01062	7856	C005419
DB01062	7857	C005419
DB01063	2401	C100162
DB01063	2402	C100162
DB01064	6257	D007545
DB01064	64317	D007545
DB01065	16796	D008550
DB01066	59343	C057710
DB01067	5384	D005913
DB01068	3756	D002998
DB01069	61214	D011398
DB01069	8461	D011398
DB01069	8462	D011398
DB01070	4591	D004097
DB01072	31243	D000069446
DB01072	37924	D000069446
DB01073	63599	
DB01074	35553	C023470
DB01074	35553	D010480
DB01075	34720	D004155
DB01075	4604	D004155
DB01075	4636	D004155
DB01075	4637	D004155
DB01076	39548	D000069059
DB01076	50690	D000069059
DB01077	4906	D012968
DB01077	4907	D012968
DB01077	77356	D012968
DB01078	31468	D003892
DB01080	63638	D020888
DB01081	4639	D004157
DB01081	59784	D004157
DB01082	17076	D013307
DB01082	58007	D013307
DB01084	4779	C043345
DB01084	59865	C043345
DB01085	39458	D010862
DB01085	39460	D010862
DB01085	39461	D010862
DB01085	39464	D010862
DB01085	8207	D010862
DB01086	116735	D001566
DB01087	8405	D011319
DB01089	27478	C100104
DB01090	347401	D010425
DB01090	55326	D010425
DB01091	31325	C067594
DB01091	3238	C067594
DB01092	472805	C017899
DB01092	472805	D010042
DB01093	28262	D004121
DB01094	28230	C013015
DB01094	61249	C013015
DB01095	38562	C065180
DB01095	38565	C065180
DB01095	38567	C065180
DB01095	38568	C065180
DB01095	5136	C065180
DB01095	77600	C065180
DB01095	77601	C065180
DB01095	77602	C065180
DB01095	77603	C065180
DB01096	78416	D010073
DB01096	78417	D010073
DB01096	78418	D010073
DB01097	6402	C045463
DB01098	38545	D000068718
DB01098	77249	D000068718
DB01098	77313	D000068718
DB01099	5100	D005437
DB01100	8212	D010868
DB01101	31348	D000069287
DB01102	50580	C076559
DB01103	37597	D011796
DB01103	49845	D011796
DB01103	8711	D011796
DB01104	64214	D020280
DB01104	9123	D020280
DB01104	9124	D020280
DB01108	32260	C009954
DB01110	6924	D008825
DB01110	82886	D008825
DB01110	82888	D008825
DB01110	82892	D008825
DB01110	82894	D008825
DB01110	82897	D008825
DB01111	59663	C004691
DB01111	59666	C004691
DB01111	59669	C004691
DB01112	3515	C040738
DB01112	3515	D002444
DB01113	28241	D010208
DB01114	4464	D002744
DB01114	52010	D002744
DB01114	52013	D002744
DB01115	7565	D009543
DB01116	9728	C017774
DB01116	9728	D014294
DB01116	9729	C017774
DB01116	9729	D014294
DB01117	575568	D053626
DB01118	2663	D000638
DB01119	4495	D003981
DB01120	31654	D005907
DB01122	2627	D000549
DB01122	2628	D000549
DB01123	74711	D011370
DB01123	74713	D011370
DB01123	74718	D011370
DB01123	74723	D011370
DB01123	8452	D011370
DB01124	27999	D014044
DB01125	133809	C010679
DB01126	521033	D000068538
DB01127	4755	D004464
DB01127	82870	D004464
DB01127	82871	D004464
DB01127	82872	D004464
DB01127	82873	D004464
DB01127	82877	D004464
DB01128	3090	C053541
DB01129	8768	D064750
DB01131	8455	D002727
DB01132	8228	C060836
DB01134	50782	C019323
DB01135	59818	C049429
DB01135	59819	C049429
DB01135	59820	C049429
DB01135	59821	C049429
DB01135	59822	C049429
DB01135	59823	C049429
DB01136	3441	C043211
DB01137	63598	D064704
DB01137	7731	D064704
DB01138	9342	D013442
DB01139	3545	D002514
DB01139	554446	D002514
DB01139	59217	D002514
DB01140	3479	D002434
DB01140	53667	D002434
DB01140	53669	D002434
DB01141	600520	C121905
DB01142	36691	D004316
DB01142	4710	D004316
DB01143	2636	D004999
DB01144	101085	D004005
DB01146	31508	C009871
DB01146	59788	C009871
DB01147	34978	D003023
DB01147	49566	D003023
DB01147	51350	D003023
DB01147	51351	D003023
DB01147	51357	D003023
DB01148	5088	D005422
DB01148	5089	D005422
DB01148	61236	D005422
DB01149	7494	C051752
DB01149	7495	C051752
DB01150	3506	C052018
DB01151	4449	D003891
DB01151	47781	D003891
DB01153	83682	C061131
DB01153	83684	C061131
DB01153	83685	C061131
DB01153	83691	C061131
DB01153	83692	C061131
DB01153	83698	C061131
DB01154	9536	D013840
DB01155	101853	C103274
DB01155	53749	C103274
DB01156	3219	D016642
DB01156	36793	D016642
DB01156	36794	D016642
DB01158	3172	C045166
DB01158	3172	D001950
DB01158	3173	C045166
DB01158	3173	D001950
DB01159	36065	D006221
DB01159	49646	D006221
DB01159	5615	D006221
DB01160	15553	C010714
DB01160	15553	D015237
DB01160	27595	C010714
DB01160	27595	D015237
DB01160	28922	C010714
DB01160	28922	D015237
DB01160	34505	C010714
DB01160	34505	D015237
DB01160	46097	C010714
DB01160	46097	D015237
DB01160	57404	C010714
DB01160	57404	D015237
DB01160	77768	C010714
DB01160	77768	D015237
DB01160	9754	C010714
DB01160	9754	D015237
DB01161	3636	C004616
DB01161	3637	C004616
DB01162	9445	C041226
DB01162	9446	C041226
DB01163	51208	D000560
DB01164	17883	D002122
DB01164	17996	D002122
DB01164	29108	D002122
DB01164	3312	D002122
DB01165	63598	D015242
DB01165	7731	D015242
DB01166	31401	C045645
DB01167	6076	D017964
DB01168	71417	D011344
DB01168	71428	D011344
DB01168	71431	D011344
DB01170	51016	D006145
DB01170	51017	D006145
DB01170	5557	D006145
DB01171	83531	D020912
DB01172	17630	D007612
DB01172	58214	D007612
DB01172	6109	D007612
DB01173	60902	D009966
DB01173	7789	D009966
DB01173	7790	D009966
DB01174	8069	D010634
DB01174	8070	D010634
DB01175	36791	
DB01175	36792	
DB01175	77397	
DB01175	77405	
DB01175	77406	
DB01175	77408	
DB01175	77422	
DB01175	77423	
DB01176	3994	D003501
DB01176	51045	D003501
DB01177	42068	D015255
DB01178	3619	D002720
DB01178	59467	D002720
DB01178	59468	D002720
DB01179	50305	D011034
DB01179	75251	D011034
DB01180	28572	C084826
DB01181	5864	D007069
DB01182	63619	D011405
DB01182	63650	D011405
DB01182	8466	D011405
DB01183	7459	C000589308
DB01183	7459	D009270
DB01184	31515	D004294
DB01184	59812	D004294
DB01185	5120	D005474
DB01186	63617	D010479
DB01186	63706	D010479
DB01186	8021	D010479
DB01188	453011	C011585
DB01189	38874	C053562
DB01189	38875	C053562
DB01189	4445	C053562
DB01190	3745	C000489
DB01190	3745	C007084
DB01190	3745	D002981
DB01191	439329	D020372
DB01191	5000	D020372
DB01191	521051	D020372
DB01191	59729	D020372
DB01191	59730	D020372
DB01193	2379	D000070
DB01193	2380	D000070
DB01193	62101	D000070
DB01194	3176	C111827
DB01195	5091	D005424
DB01195	75984	D005424
DB01195	76033	D005424
DB01196	4868	D004961
DB01197	3380	C046835
DB01197	3380	D002216
DB01198	32315	C515050
DB01198	53760	C515050
DB01198	53762	C515050
DB01199	9774	D014403
DB01200	3181	D001971
DB01200	3182	D001971
DB01201	45304	C018421
DB01202	6437	C026098
DB01203	60917	D009248
DB01203	60918	D009248
DB01203	60920	D009248
DB01203	60922	D009248
DB01204	50727	D008942
DB01204	50729	D008942
DB01205	5103	D005442
DB01206	6520	D008130
DB01208	9212	C061363
DB01209	4474	C010827
DB01210	29110	D002040
DB01210	58612	D002040
DB01210	6438	D002040
DB01210	6439	D002040
DB01210	72567	D002040
DB01211	3732	C040934
DB01211	3732	D017291
DB01212	29007	D002443
DB01212	53658	D002443
DB01213	5141	C010238
DB01214	34845	D014290
DB01214	6897	D014290
DB01215	4858	D004949
DB01216	5062	D018120
DB01217	2704	C090450
DB01219	184644	D003620
DB01219	4317	D003620
DB01219	4318	D003620
DB01219	59697	D003620
DB01220	75246	C042734
DB01221	580604	D007649
DB01221	60799	D007649
DB01221	60800	D007649
DB01221	6121	D007649
DB01221	650657	D007649
DB01222	3207	D019819
DB01223	28177	D000628
DB01223	28177	D013806
DB01223	28177	D031210
DB01223	30347	D000628
DB01223	30347	D013806
DB01223	30347	D031210
DB01224	8707	D000069348
DB01224	8708	D000069348
DB01227	6441	
DB01228	4788	D016700
DB01228	59880	D016700
DB01229	45863	D000068196
DB01229	45863	D017239
DB01230	7953	D010389
DB01231	4638	C477447
DB01231	4638	C004858
DB01232	63621	C508896
DB01232	63621	D019258
DB01233	107736	D008787
DB01233	60906	D008787
DB01233	61170	D008787
DB01233	61172	D008787
DB01233	6899	D008787
DB01234	3077	C004180
DB01234	3077	C059542
DB01234	3077	C035081
DB01234	3077	C018038
DB01234	3077	D003907
DB01234	41879	C004180
DB01234	41879	C059542
DB01234	41879	C035081
DB01234	41879	C018038
DB01234	41879	D003907
DB01235	15765	D004295
DB01235	15765	D007980
DB01235	49168	D004295
DB01235	49168	D007980
DB01235	49169	D004295
DB01235	49169	D007980
DB01235	57504	D004295
DB01235	57504	D007980
DB01235	67012	D004295
DB01235	67012	D007980
DB01236	9130	C009250
DB01237	59177	C011410
DB01237	59178	C011410
DB01237	59301	C011410
DB01237	59302	C011410
DB01237	59304	C011410
DB01237	59305	C011410
DB01238	31236	D000068180
DB01239	3651	D002749
DB01239	50931	D002749
DB01239	50932	D002749
DB01240	15552	D011464
DB01240	57403	D011464
DB01241	5296	D015248
DB01242	3755	D002997
DB01242	47780	D002997
DB01242	64209	D002997
DB01243	59477	C004357
DB01244	3061	D015764
DB01244	52712	D015764
DB01244	52715	D015764
DB01245	41934	C033019
DB01248	4672	C067311
DB01248	59809	C067311
DB01249	31705	C044834
DB01250	63614	C032587
DB01250	63719	C032587
DB01250	7770	C032587
DB01253	31554	D004874
DB01253	4822	D004874
DB01254	49375	D000069439
DB01254	70839	D000069439
DB01259	49603	C490728
DB01260	204734	D003898
DB01261	40237	D000068900
DB01262	50131	C014347
DB01263	64355	C101425
DB01264	367163	D000069454
DB01265	17748	C487779
DB01265	53527	C487779
DB01265	63624	C487779
DB01267	83804	D000068882
DB01267	83805	D000068882
DB01267	83806	D000068882
DB01268	38940	C473478
DB01273	84500	D000068580
DB01273	84507	D000068580
DB01273	84508	D000068580
DB01274	408174	
DB01274	63081	
DB01274	63082	
DB01274	63107	
DB01274	63108	
DB01274	63109	
DB01274	63110	
DB01275	31672	D006830
DB01275	5775	D006830
DB01280	63612	C104457
DB01282	59204	C020731
DB01283	73044	C473384
DB01288	149226	D005280
DB01288	31601	D005280
DB01294	15377	C015715
DB01294	16234	C015715
DB01294	16914	C015715
DB01294	261649	C015715
DB01294	29374	C015715
DB01294	29375	C015715
DB01294	29412	C015715
DB01294	30762	C015715
DB01294	33806	C015715
DB01294	33811	C015715
DB01294	33813	C015715
DB01294	41981	C015715
DB01295	238698	C021148
DB01295	31282	C021148
DB01295	59184	C021148
DB01295	59185	C021148
DB01295	59186	C021148
DB01295	59187	C021148
DB01296	28393	D005944
DB01296	39610	D005944
DB01296	44678	D005944
DB01296	47977	D005944
DB01296	58723	D005944
DB01296	60312	D005944
DB01296	62325	D005944
DB01297	258351	D011217
DB01299	9329	D013413
DB01301	63334	D012382
DB01303	15354	
DB01303	72322	
DB01319	82941	C426859
DB01321	31739	D015570
DB01326	34614	D002435
DB01326	3480	D002435
DB01326	53652	D002435
DB01327	3483	D002437
DB01327	474053	D002437
DB01327	53657	D002437
DB01328	3491	D015790
DB01328	3492	D015790
DB01328	52441	D015790
DB01329	3493	D002438
DB01330	34617	D015313
DB01330	3499	D015313
DB01330	59358	D015313
DB01331	209807	D002440
DB01331	53655	D002440
DB01332	3512	D015296
DB01332	553473	D015296
DB01332	55498	D015296
DB01333	3547	D002515
DB01337	7907	D010197
DB01337	7908	D010197
DB01339	9939	D014673
DB01339	9940	D014673
DB01346	137041	
DB01346	15854	
DB01346	28593	
DB01346	8069	
DB01346	8070	
DB01351	2673	D000654
DB01352	2791	C006470
DB01355	5706	D006591
DB01356	49713	C070669
DB01356	49713	D016651
DB01357	6784	D008656
DB01362	31709	D007472
DB01364	15407	D004809
DB01364	51209	D004809
DB01364	57295	D004809
DB01367	63620	C031967
DB01370	28984	
DB01370	33629	
DB01370	37968	
DB01370	37969	
DB01370	37970	
DB01373	22984	
DB01373	29235	
DB01373	29236	
DB01373	29303	
DB01373	29304	
DB01373	29305	
DB01373	29320	
DB01373	33251	
DB01373	49637	
DB01375	15377	
DB01375	15428	
DB01375	16234	
DB01375	29374	
DB01375	29375	
DB01375	29412	
DB01375	30150	
DB01375	32507	
DB01375	32508	
DB01375	33806	
DB01375	33811	
DB01375	33813	
DB01375	41981	
DB01375	57305	
DB01377	25107	D008277
DB01377	25805	D008277
DB01377	29194	D008277
DB01377	33815	D008277
DB01377	33818	D008277
DB01377	33819	D008277
DB01377	36932	D008277
DB01377	36933	D008277
DB01377	52763	D008277
DB01378	18420	
DB01390	17544	D017693
DB01390	28976	D017693
DB01390	29101	D017693
DB01390	32139	D017693
DB01390	41609	D017693
DB01392	10093	D015016
DB01392	48562	D015016
DB01392	48565	D015016
DB01392	48567	D015016
DB01393	47612	D001629
DB01394	23359	D003078
DB01394	27882	D003078
DB01394	51074	D003078
DB01395	50838	C035144
DB01396	28544	D004074
DB01397	16914	C496892
DB01397	18420	C496892
DB01397	30762	C496892
DB01398	16914	
DB01398	29101	
DB01398	30762	
DB01399	9014	C014182
DB01400	179557	D009388
DB01400	7514	D009388
DB01401	15354	
DB01401	16914	
DB01401	18420	
DB01401	30762	
DB01401	72322	
DB01403	6838	C017901
DB01403	6838	D008728
DB01405	77794	C054745
DB01405	77795	C054745
DB01405	77796	C054745
DB01406	4315	D003613
DB01407	174690	D002976
DB01407	31410	D002976
DB01407	59567	D002976
DB01407	59568	D002976
DB01407	59569	D002976
DB01407	59570	D002976
DB01407	61153	D002976
DB01408	553827	C047766
DB01408	59167	C047766
DB01408	59179	C047766
DB01408	59180	C047766
DB01408	59182	C047766
DB01408	59183	C047766
DB01412	28946	D013805
DB01413	31368	C043266
DB01413	478164	C043266
DB01413	59349	C043266
DB01415	34618	C054360
DB01415	3510	C054360
DB01416	3504	C053267
DB01418	53766	D000074
DB01418	53768	D000074
DB01418	53769	D000074
DB01421	7934	D010303
DB01422	67121	C005308
DB01424	160246	D000632
DB01426	28462	D000404
DB01426	58567	D000404
DB01428	34283	C005290
DB01430	53778	C037558
DB01430	53778	D015765
DB01430	53779	C037558
DB01430	53779	D015765
DB01433	6441	D008692
DB01435	31225	C027436
DB01435	31225	D000983
DB01436	31186	C008088
DB01438	71416	D010621
DB01438	71419	D010621
DB01438	71420	D010621
DB01439	53763	
DB01439	53764	
DB01439	53765	
DB01440	16724	
DB01440	30830	
DB01441	48282	
DB01444	59781	
DB01445	3210	
DB01446	59020	
DB01452	27808	D003932
DB01454	1391	
DB01477	15858	
DB01477	47266	
DB01481	59714	
DB01482	17883	C004518
DB01482	17996	C004518
DB01483	31252	D001462
DB01488	28969	
DB01493	31578	D005032
DB01494	17750	
DB01494	28142	
DB01494	41139	
DB01495	28142	
DB01495	31225	
DB01501	4534	C028792
DB01501	4534	C100010
DB01501	59790	C028792
DB01501	59790	C100010
DB01515	41001	
DB01520	64610	
DB01522	6441	
DB01524	2710	
DB01525	4743	
DB01529	74274	D003916
DB01530	18011	
DB01530	18329	
DB01530	27727	
DB01530	36713	
DB01530	36714	
DB01530	36715	
DB01530	40836	
DB01535	61084	
DB01536	16422	
DB01537	189669	
DB01541	34584	
DB01549	60805	
DB01555	6441	
DB01560	4110	
DB01560	59332	
DB01561	15994	
DB01561	16985	
DB01561	22542	
DB01563	28142	D002697
DB01567	31618	C006107
DB01571	61092	
DB01576	2679	D003913
DB01576	42724	D003913
DB01576	4469	D003913
DB01577	35340	D008694
DB01577	6809	D008694
DB01581	102130	D013416
DB01582	102265	D013418
DB01583	18258	
DB01583	18332	
DB01583	29101	
DB01583	305790	
DB01583	30659	
DB01583	30660	
DB01583	533015	
DB01583	58448	
DB01583	60302	
DB01583	60308	
DB01583	6446	
DB01583	6484	
DB01586	16755	D014580
DB01586	36234	D014580
DB01586	43419	D014580
DB01586	78602	D014580
DB01586	78604	D014580
DB01586	9907	D014580
DB01590	68478	D000068338
DB01591	15741	D000069464
DB01591	30031	D000069464
DB01591	30779	D000069464
DB01592	18248	D007501
DB01592	52623	D007501
DB01592	82664	D007501
DB01593	27363	
DB01593	30185	
DB01593	52761	
DB01593	82623	
DB01594	59514	C053781
DB01595	7581	D009567
DB01597	3697	D015377
DB01597	59511	D015377
DB01597	59512	D015377
DB01598	471744	D015378
DB01598	51799	D015378
DB01599	8427	D011341
DB01600	32221	C021270
DB01601	31781	D061466
DB01602	2968	C011674
DB01602	2969	C011674
DB01603	34836	D008712
DB01603	52064	D008712
DB01603	52065	D008712
DB01603	6827	D008712
DB01604	8255	D010917
DB01605	51210	D000561
DB01605	51213	D000561
DB01607	35017	D013982
DB01607	51811	D013982
DB01607	9587	D013982
DB01608	31981	C084584
DB01609	49005	C415250
DB01610	63635	C121677
DB01611	5801	D006886
DB01612	55344	D000680
DB01613	60072	D004897
DB01614	44932	D000075
DB01615	53770	C021280
DB01615	53771	C021280
DB01615	53772	C021280
DB01616	518413	C010846
DB01616	53785	C010846
DB01616	53786	C010846
DB01616	64320	C010846
DB01622	59120	C084825
DB01624	51364	
DB01624	59115	
DB01627	6472	D008034
DB01628	6339	C422649
DB01629	40154	
DB01631	44499	
DB01632	17111	
DB01632	48955	
DB01632	48956	
DB01632	58017	
DB01635	39764	
DB01636	29033	
DB01638	16813	
DB01638	16899	
DB01638	17459	
DB01638	17924	
DB01638	18202	
DB01638	28789	
DB01638	38030	
DB01642	17540	
DB01642	320055	
DB01642	320061	
DB01642	37656	
DB01642	37657	
DB01642	43943	
DB01642	55507	
DB01643	17013	
DB01643	42112	
DB01643	46960	
DB01643	63528	
DB01645	28088	
DB01645	74224	
DB01646	21557	
DB01646	71670	
DB01650	11594	
DB01650	12875	
DB01650	18125	
DB01650	18176	
DB01650	28873	
DB01650	47921	
DB01652	15500	
DB01652	57356	
DB01655	16863	
DB01655	43824	
DB01655	48928	
DB01655	58759	
DB01656	47657	C424423
DB01660	27575	
DB01661	18263	
DB01661	58424	
DB01661	73183	
DB01661	73200	
DB01667	63486	
DB01670	40116	
DB01671	15377	
DB01671	16234	
DB01671	20435	
DB01671	28420	
DB01671	28886	
DB01671	29374	
DB01671	29375	
DB01671	29412	
DB01671	33806	
DB01671	33811	
DB01671	33813	
DB01671	41981	
DB01671	49644	
DB01671	60168	
DB01672	18026	
DB01672	36654	
DB01673	16932	
DB01673	57953	
DB01673	83898	
DB01673	84726	
DB01675	27754	
DB01675	62500	
DB01676	46053	
DB01677	18012	
DB01677	18300	
DB01677	22958	
DB01677	29806	
DB01677	30780	
DB01677	36180	
DB01677	37154	
DB01677	37155	
DB01677	37156	
DB01681	41089	
DB01681	59227	
DB01686	17929	
DB01686	58326	
DB01687	17057	
DB01687	17306	
DB01687	17716	
DB01687	18147	
DB01687	18167	
DB01687	25164	
DB01687	28085	
DB01687	28676	
DB01687	36217	
DB01687	36218	
DB01687	36219	
DB01687	36224	
DB01687	36226	
DB01687	36227	
DB01687	41034	
DB01687	4174	
DB01687	47931	
DB01687	47933	
DB01687	47934	
DB01687	47935	
DB01687	47936	
DB01687	47937	
DB01687	546808	
DB01687	59314	
DB01687	59563	
DB01687	60876	
DB01687	64351	
DB01688	17847	
DB01690	27775	
DB01690	58529	
DB01692	17456	
DB01692	18320	
DB01692	25189	
DB01692	42106	
DB01692	42170	
DB01694	15671	
DB01694	15672	
DB01694	15673	
DB01694	15674	
DB01694	30924	
DB01694	30927	
DB01694	30928	
DB01694	30929	
DB01694	35398	
DB01694	35399	
DB01694	35400	
DB01694	48929	
DB01694	48930	
DB01694	48931	
DB01696	17775	
DB01696	46811	
DB01696	46814	
DB01696	46817	
DB01696	46821	
DB01696	46822	
DB01696	46823	
DB01696	46824	
DB01696	46825	
DB01696	46826	
DB01696	62585	
DB01696	62589	
DB01697	27931	
DB01697	3528	
DB01697	40896	
DB01697	41753	
DB01697	59481	
DB01697	60948	
DB01697	62785	
DB01697	62795	
DB01697	63141	
DB01697	68485	
DB01698	28527	D012431
DB01700	18406	
DB01700	58475	
DB01702	17612	
DB01702	41941	
DB01703	18248	
DB01703	52623	
DB01703	82664	
DB01707	74966	
DB01708	28689	D003687
DB01709	17835	
DB01709	24344	
DB01709	58289	
DB01711	44903	
DB01713	16082	
DB01713	17983	
DB01713	57632	
DB01713	58341	
DB01713	61455	
DB01713	61457	
DB01714	17604	
DB01714	58202	
DB01714	64349	
DB01715	17830	
DB01715	2247	
DB01715	42085	
DB01715	58500	
DB01717	28898	
DB01717	62041	
DB01718	39561	
DB01722	16101	
DB01726	18112	
DB01727	151	
DB01727	15562	
DB01727	15563	
DB01727	160	
DB01727	16087	
DB01727	30887	
DB01727	30889	
DB01727	30896	
DB01727	30897	
DB01727	36453	
DB01727	36454	
DB01727	43291	
DB01728	73005	
DB01728	73127	
DB01729	16595	
DB01729	18228	
DB01729	203600	
DB01729	58414	
DB01729	62918	
DB01731	78010	
DB01731	78011	
DB01731	78012	
DB01733	340863	
DB01733	45013	
DB01733	59433	
DB01733	59906	
DB01735	17092	
DB01735	17403	
DB01735	47291	
DB01735	58132	
DB01739	17191	
DB01739	20899	
DB01739	27730	
DB01739	32604	
DB01739	32605	
DB01739	32608	
DB01739	32609	
DB01739	38264	
DB01739	43433	
DB01739	58045	
DB01744	15396	C436264
DB01744	15396	D002164
DB01744	15397	C436264
DB01744	15397	D002164
DB01744	36773	C436264
DB01744	36773	D002164
DB01746	15603	
DB01746	25017	
DB01746	28225	
DB01746	32619	
DB01746	32620	
DB01746	32623	
DB01746	32624	
DB01746	32627	
DB01746	32628	
DB01746	57427	
DB01747	29034	
DB01747	83127	
DB01749	42263	
DB01750	32918	
DB01752	16680	
DB01752	57856	
DB01752	67009	
DB01756	41917	
DB01756	49003	
DB01756	49056	
DB01756	49069	
DB01756	58766	
DB01758	27847	
DB01758	59898	
DB01759	43572	
DB01762	13705	
DB01762	15344	
DB01774	15751	
DB01774	28845	
DB01774	57498	
DB01774	58940	
DB01775	16016	D004098
DB01776	17231	
DB01779	17270	
DB01779	31336	
DB01779	58083	
DB01780	51015	
DB01783	16454	D010205
DB01783	29032	D010205
DB01783	46905	D010205
DB01783	7916	D010205
DB01785	16057	
DB01785	57623	
DB01786	15570	
DB01786	16449	
DB01786	16977	
DB01786	32431	
DB01786	32432	
DB01786	32435	
DB01786	32436	
DB01786	32439	
DB01786	32440	
DB01786	57416	
DB01786	57972	
DB01786	66916	
DB01786	76050	
DB01791	47619	
DB01794	18420	
DB01794	27998	
DB01794	30402	
DB01794	44074	
DB01794	52462	
DB01794	58698	
DB01794	60102	
DB01794	60103	
DB01794	71302	
DB01794	71305	
DB01794	71306	
DB01794	71307	
DB01794	82685	
DB01794	83233	
DB01795	44923	
DB01796	16675	
DB01796	29959	
DB01796	46828	
DB01796	46832	
DB01796	46833	
DB01812	17985	
DB01812	58343	
DB01816	27860	
DB01818	65148	
DB01819	18021	
DB01819	44897	
DB01819	58702	
DB01822	28059	
DB01822	41837	
DB01822	42147	
DB01828	16830	
DB01828	59338	
DB01833	405237	
DB01833	609827	
DB01833	78901	
DB01833	78902	
DB01837	17981	
DB01837	58340	
DB01839	16997	D019946
DB01839	28972	D019946
DB01839	29002	D019946
DB01844	17741	
DB01845	44194	
DB01847	41469	
DB01847	49053	
DB01847	49054	
DB01848	35111	
DB01848	39099	
DB01849	15901	
DB01851	45825	
DB01852	28499	
DB01852	58573	
DB01853	30033	
DB01856	17774	
DB01856	30531	
DB01856	36165	
DB01857	15836	
DB01857	30407	
DB01857	57535	
DB01859	16840	
DB01859	57919	
DB01860	52316	
DB01861	18066	
DB01861	18307	
DB01861	35451	
DB01861	46229	
DB01861	58367	
DB01861	58439	
DB01861	58885	
DB01861	66914	
DB01861	67119	
DB01862	61448	
DB01863	16783	
DB01863	57895	
DB01864	43000	
DB01866	225282	
DB01866	59003	
DB01874	16656	
DB01874	57851	
DB01878	41308	
DB01880	16433	
DB01880	17395	
DB01880	36281	
DB01880	57770	
DB01880	58129	
DB01885	15945	
DB01885	16217	
DB01885	74105	
DB01889	40933	
DB01892	5834	
DB01894	17012	
DB01894	35418	
DB01894	45744	
DB01894	49026	
DB01894	58705	
DB01894	58770	
DB01899	64938	
DB01900	17578	
DB01902	44348	
DB01904	15963	
DB01904	17151	
DB01904	18333	
DB01904	18403	
DB01909	40585	
DB01910	45453	
DB01911	44085	
DB01912	245199	
DB01912	33364	
DB01912	33400	
DB01914	17118	
DB01914	28014	
DB01914	28385	
DB01914	37617	
DB01914	37626	
DB01914	37675	
DB01914	37681	
DB01914	37695	
DB01914	37701	
DB01914	37746	
DB01914	40822	
DB01914	42758	
DB01914	68461	
DB01915	41710	
DB01917	17148	
DB01917	326268	
DB01919	84069	
DB01925	49512	
DB01927	42023	
DB01928	78330	
DB01930	14737	
DB01930	15980	
DB01930	18697	
DB01936	28272	
DB01936	28772	
DB01936	45506	
DB01936	47000	
DB01936	47002	
DB01936	47004	
DB01936	47005	
DB01936	47013	
DB01936	6178	
DB01936	79054	
DB01936	79055	
DB01937	74604	
DB01937	74948	
DB01942	15740	
DB01942	30751	
DB01944	75379	
DB01944	75387	
DB01944	75388	
DB01954	104872	
DB01954	40133	
DB01954	59540	
DB01955	41189	
DB01956	15891	D013654
DB01956	32970	D013654
DB01956	507393	D013654
DB01957	38855	
DB01960	43977	
DB01960	63814	
DB01961	53013	
DB01961	60875	
DB01962	37788	
DB01962	62338	
DB01962	74656	
DB01962	74955	
DB01962	74956	
DB01962	74959	
DB01966	39934	
DB01966	44887	
DB01966	47764	
DB01966	47766	
DB01966	47767	
DB01966	47768	
DB01966	47769	
DB01971	17771	
DB01971	27247	
DB01971	27248	
DB01971	30817	
DB01971	30818	
DB01971	30819	
DB01972	17345	
DB01972	58115	
DB01976	40678	
DB01979	17540	
DB01979	320055	
DB01979	320061	
DB01979	37656	
DB01979	37657	
DB01979	43943	
DB01979	55507	
DB01982	16224	
DB01982	28860	
DB01982	33885	
DB01982	4153	
DB01982	42717	
DB01982	43394	
DB01982	43832	
DB01982	47903	
DB01982	47952	
DB01982	47954	
DB01982	58658	
DB01982	58720	
DB01982	75525	
DB01982	79047	
DB01982	79049	
DB01985	40521	
DB01985	61889	
DB01987	18290	
DB01987	45931	
DB01987	58937	
DB01987	9532	
DB01990	41321	
DB01992	15346	
DB01992	57287	
DB01993	44743	
DB01993	44770	
DB01993	59762	
DB01993	59763	
DB01995	74725	
DB01996	39922	
DB02000	41500	
DB02000	75316	
DB02000	75317	
DB02003	30351	
DB02003	30366	
DB02003	49862	
DB02007	17665	
DB02007	17719	
DB02007	41076	
DB02007	4141	
DB02007	4170	
DB02007	43896	
DB02007	47944	
DB02007	48066	
DB02007	49728	
DB02007	58225	
DB02007	58247	
DB02007	58735	
DB02007	60332	
DB02007	61548	
DB02007	61567	
DB02007	61667	
DB02010	15738	
DB02010	57491	
DB02013	18248	
DB02013	25805	
DB02013	29194	
DB02013	33815	
DB02013	33818	
DB02013	33819	
DB02013	36932	
DB02013	36933	
DB02013	40910	
DB02013	52623	
DB02013	82664	
DB02015	15633	
DB02015	57451	
DB02022	16892	
DB02023	63223	
DB02023	63224	
DB02024	28631	
DB02024	51057	
DB02025	28496	
DB02025	58572	
DB02029	41480	
DB02030	16837	
DB02030	57918	
DB02031	15635	
DB02031	20506	
DB02031	57453	
DB02031	68437	
DB02032	3380	
DB02034	9367	
