pubmed_id	type	identifier	offset	end
4272812	Compound	DB00988	69383	69391
4272812	Gene	293	69396	69411
4272812	Gene	55937	69427	69432
4272812	Disease	DOID:14330	69534	69553
4272812	Gene	293	69564	69579
4272812	Gene	293	69661	69676
4272812	Gene	55937	69762	69767
4272812	Disease	DOID:14330	69901	69920
4272812	Gene	293	69923	69938
4272812	Disease	DOID:14330	69975	69994
4272812	Gene	293	70053	70068
4272812	Compound	DB00988	70076	70084
4272812	Gene	293	70299	70314
4272812	Gene	293	70358	70373
4272812	Gene	307	70399	70419
4272812	Gene	293	70443	70458
4272812	Gene	307	70504	70524
4272812	Gene	293	70563	70578
4272812	Compound	DB00988	70666	70674
4272812	Gene	293	70714	70729
4272812	Compound	DB00988	70884	70892
4272812	Compound	DB00988	71115	71123
4272812	Gene	293	71209	71224
4272812	Compound	DB00988	71274	71282
4272812	Gene	293	71477	71492
4272812	Compound	DB00988	71539	71547
4272812	Compound	DB00988	71576	71584
4272812	Gene	293	71599	71614
4272812	Disease	DOID:14330	71837	71856
4272812	Gene	293	71872	71887
4272812	Disease	DOID:14330	71911	71943
4272812	Gene	293	71976	71991
4272812	Gene	293	72103	72118
4272812	Gene	293	72131	72146
4272812	Gene	293	72224	72239
4272812	Gene	293	72321	72336
4272812	Gene	293	72398	72413
4272812	Compound	DB00988	72470	72478
4272812	Gene	293	72519	72534
4272812	Gene	293	72611	72626
4272812	Gene	293	72647	72662
4272812	Gene	293	72752	72767
4272812	Disease	DOID:14330	72826	72845
4272812	Gene	293	72847	72862
4272812	Gene	293	72885	72900
4272812	Disease	DOID:14330	72979	72998
4272812	Gene	293	73083	73098
4272812	Disease	DOID:14330	73131	73150
4272812	Gene	293	73227	73242
4272812	Gene	293	73344	73359
4272812	Gene	293	73495	73510
4272812	Gene	293	73564	73579
4272812	Gene	293	73636	73651
4272812	Gene	293	73704	73719
4272812	Gene	293	73844	73859
4272812	Compound	DB00988	73877	73885
4272812	Gene	293	73886	73901
4272812	Compound	DB00988	73909	73917
4272812	Compound	DB00988	73922	73928
4272812	Compound	DB01235	73922	73928
4272812	Disease	DOID:14330	73976	73987
4272812	Disease	DOID:10652	73992	74011
4272812	Gene	293	74039	74054
4272812	Disease	DOID:14330	74134	74162
4272812	Gene	293	74343	74358
4272812	Disease	DOID:14330	74391	74410
4272812	Gene	293	74459	74474
4272812	Disease	DOID:14330	74522	74539
4272812	Disease	DOID:14330	74666	74685
4272812	Gene	293	74743	74758
4272812	Compound	DB09152	74933	74934
4272812	Gene	293	75024	75039
4272813	Disease	DOID:10763	8551	8563
4272814	Compound	DB00145	1455	1462
4272814	Compound	DB09341	7806	7813
4272814	Compound	DB11280	7806	7813
4272814	Compound	DB09153	8118	8122
4272814	Compound	DB09153	10584	10588
4272814	Compound	DB09153	10837	10841
4272814	Compound	DB09153	10961	10965
4272814	Compound	DB09153	11167	11171
4272814	Compound	DB09153	11305	11309
4272814	Compound	DB09153	11332	11336
4272814	Compound	DB09153	11690	11694
4272814	Compound	DB09153	11847	11851
4272814	Compound	DB09153	13006	13010
4272814	Compound	DB09153	13116	13120
4272814	Compound	DB09153	13355	13359
4272814	Compound	DB09153	13527	13531
4272814	Compound	DB09153	16186	16190
4272814	Compound	DB09153	16262	16266
4272814	Compound	DB09153	17944	17948
4272814	Compound	DB09153	18860	18864
4272814	Disease	DOID:2531	19260	19262
4272814	Disease	DOID:2531	19360	19362
4272814	Compound	DB00583	20252	20261
4272814	Compound	DB00145	20603	20610
4272815	Gene	208	39	43
4272815	Gene	208	419	433
4272815	Gene	208	435	439
4272815	Gene	208	513	517
4272815	Gene	208	1362	1366
4272815	Gene	208	3555	3559
4272815	Gene	210	3564	3568
4272815	Gene	208	3592	3596
4272815	Gene	208	3945	3949
4272815	Gene	208	3995	3999
4272815	Gene	208	5240	5244
4272815	Compound	DB09157	5700	5703
4272815	Gene	3908	6982	6987
4272815	Compound	DB00118	7304	7324
4272815	Compound	DB09153	7438	7442
4272815	Compound	DB00974	7467	7471
4272815	Compound	DB00898	7527	7534
4272815	Gene	208	8557	8561
4272815	Gene	208	8580	8584
4272815	Gene	3908	9704	9709
4272815	Gene	3908	9804	9809
4272815	Gene	3908	9965	9970
4272815	Gene	208	10047	10051
4272815	Gene	208	10591	10595
4272815	Gene	3908	11045	11050
4272815	Gene	3908	12858	12863
4272815	Gene	208	13101	13105
4272815	Gene	3908	13245	13250
4272815	Gene	208	13399	13403
4272815	Gene	208	13552	13556
4272815	Gene	208	13595	13599
4272815	Gene	208	13982	13986
4272815	Gene	208	16816	16820
4272815	Gene	208	16937	16941
4272815	Gene	208	17978	17982
4272815	Gene	208	18502	18506
4272815	Gene	208	18601	18605
4272815	Gene	80218	20601	20606
4272815	Disease	DOID:10283	21495	21510
4272816	Compound	DB09140	2791	2797
4272816	Compound	DB01390	7472	7490
4272816	Compound	DB09153	12535	12539
4272816	Compound	DB09152	19111	19112
4272818	Gene	4359	10741	10744
4272818	Gene	4359	10759	10762
4272818	Compound	DB09152	11055	11056
4272818	Gene	4257	18215	18223
4272820	Disease	DOID:1826	94	112
4272820	Compound	DB00829	290	298
4272820	Compound	DB00186	300	309
4272820	Compound	DB00683	315	324
4272820	Compound	DB00829	458	466
4272820	Compound	DB00186	468	477
4272820	Compound	DB00683	483	492
4272820	Compound	DB00829	1182	1190
4272820	Compound	DB00683	1221	1230
4272820	Compound	DB00186	1256	1265
4272820	Compound	DB00186	1521	1530
4272820	Compound	DB00683	1540	1549
4272820	Compound	DB00829	1553	1561
4272820	Compound	DB00683	1586	1595
4272820	Compound	DB00829	1600	1608
4272820	Compound	DB00186	1706	1715
4272820	Disease	DOID:1826	1883	1901
4272820	Compound	DB00683	2014	2023
4272820	Disease	DOID:1826	2063	2070
4272820	Compound	DB00829	2356	2364
4272820	Compound	DB00186	2369	2378
4272820	Compound	DB00683	2428	2437
4272820	Compound	DB00829	2630	2638
4272820	Compound	DB00186	2640	2649
4272820	Compound	DB00683	2655	2664
4272820	Compound	DB00186	3058	3067
4272820	Compound	DB00829	3332	3340
4272820	Compound	DB00829	3462	3470
4272820	Compound	DB00186	3472	3481
4272820	Compound	DB00683	3487	3496
4272820	Compound	DB00186	5897	5906
4272820	Compound	DB00683	5919	5928
4272820	Compound	DB00829	5932	5940
4272820	Compound	DB00829	6415	6423
4272820	Compound	DB00683	6428	6437
4272820	Compound	DB00829	6546	6554
4272820	Compound	DB00683	6585	6594
4272820	Compound	DB00186	6620	6629
4272820	Compound	DB00186	6815	6824
4272820	Compound	DB00683	6903	6912
4272820	Compound	DB00829	6917	6925
4272820	Compound	DB00186	7051	7060
4272820	Compound	DB00186	7087	7096
4272820	Compound	DB00683	7499	7508
4272820	Compound	DB00829	7512	7520
4272820	Compound	DB00186	7539	7548
4272820	Compound	DB00683	7816	7825
4272820	Compound	DB00829	7830	7838
4272820	Compound	DB00186	7932	7941
4272820	Compound	DB00186	8190	8199
4272820	Compound	DB00683	8204	8213
4272820	Compound	DB00683	8349	8358
4272820	Compound	DB00186	8396	8405
4272820	Compound	DB00829	8629	8637
4272820	Compound	DB00683	8726	8735
4272820	Compound	DB00186	8767	8776
4272820	Compound	DB00829	8881	8889
4272820	Compound	DB00186	8894	8903
4272820	Compound	DB00829	9015	9023
4272820	Compound	DB00829	9072	9080
4272820	Compound	DB00186	9139	9148
4272820	Compound	DB00186	9510	9519
4272820	Compound	DB00186	10068	10077
4272820	Compound	DB00186	10351	10360
4272820	Compound	DB00186	10942	10951
4272820	Compound	DB00186	10966	10975
4272820	Compound	DB00186	11152	11161
4272820	Compound	DB00683	11241	11250
4272820	Compound	DB00829	11254	11262
4272820	Compound	DB00683	11470	11479
4272820	Compound	DB00186	11484	11493
4272820	Compound	DB00186	12292	12301
4272820	Compound	DB00683	12490	12499
4272820	Compound	DB00829	12504	12512
4272820	Compound	DB00186	12623	12632
4272820	Compound	DB00186	21395	21404
4272820	Compound	DB00829	21406	21414
4272820	Disease	DOID:1826	21465	21483
4272820	Disease	DOID:1826	21542	21560
4272820	Compound	DB00683	21562	21571
4272820	Compound	DB00829	21579	21587
4272820	Disease	DOID:1826	21609	21627
4272820	Compound	DB00302	21891	21906
4272820	Compound	DB00829	22161	22169
4272820	Compound	DB00186	22174	22183
4272820	Compound	DB00683	22233	22242
4272820	Compound	DB00186	22247	22256
4272820	Compound	DB00186	22534	22543
4272820	Compound	DB00829	23149	23157
4272820	Compound	DB00186	23314	23323
4272820	Compound	DB00683	23487	23496
4272821	Gene	55665	1357	1361
4272821	Gene	55665	1975	1979
4272821	Gene	7857	4230	4234
4272821	Gene	392	4737	4741
4272821	Gene	55665	5500	5504
4272821	Gene	55665	5644	5648
4272821	Gene	55665	5716	5720
4272821	Gene	55665	5799	5803
4272821	Compound	DB00994	7101	7109
4272821	Compound	DB01174	8933	8940
4272821	Gene	1477	10665	10668
4272821	Gene	1854	11060	11068
4272821	Compound	DB09499	11739	11757
4272821	Compound	DB03166	11919	11930
4272821	Compound	DB03166	12271	12282
4272821	Compound	DB02772	12509	12516
4272821	Gene	8315	13771	13774
4272821	Gene	1521	13798	13803
4272821	Gene	8315	13919	13922
4272821	Compound	DB03166	15081	15092
4272821	Compound	DB03166	15114	15125
4272821	Compound	DB00151	16000	16008
4272821	Compound	DB09485	16000	16008
4272821	Gene	55665	16839	16843
4272821	Gene	997	16896	16899
4272821	Gene	997	16952	16955
4272821	Gene	1854	19854	19862
4272821	Gene	1854	20507	20515
4272821	Gene	7857	20519	20523
4272821	Gene	1854	21063	21071
4272821	Gene	1854	21154	21162
4272821	Gene	55665	26686	26690
4272821	Gene	55665	27253	27257
4272821	Gene	55665	27352	27356
4272821	Gene	55665	27543	27547
4272821	Gene	55665	28973	28977
4272821	Gene	55665	29021	29025
4272821	Gene	55665	29158	29162
4272821	Gene	55665	29489	29493
4272821	Compound	DB00148	30507	30515
4272821	Compound	DB00148	30533	30541
4272821	Compound	DB00148	30668	30676
4272821	Gene	55665	35569	35573
4272821	Gene	55665	35678	35682
4272821	Gene	55665	36395	36399
4272821	Gene	7857	36931	36935
4272821	Compound	DB00148	40505	40513
4272821	Gene	55665	40692	40696
4272821	Gene	55665	40798	40802
4272821	Gene	55665	40978	40982
4272821	Gene	55665	41320	41324
4272821	Gene	55665	41523	41527
4272821	Compound	DB00148	43395	43403
4272821	Gene	7857	46777	46781
4272821	Gene	5144	46791	46796
4272821	Gene	55665	47337	47341
4272822	Gene	3329	14345	14349
4272822	Gene	22999	15000	15005
4272822	Gene	9670	16056	16060
4272822	Compound	DB09152	22416	22424
4272822	Compound	DB00145	28092	28099
4272822	Compound	DB04077	28169	28178
4272822	Compound	DB09462	28169	28178
4272822	Compound	DB00898	28377	28384
4272822	Compound	DB03166	28393	28404
4272822	Compound	DB00898	28693	28700
4272822	Compound	DB03843	28939	28951
4272822	Compound	DB03843	29137	29149
4272822	Compound	DB00145	29208	29215
4272822	Compound	DB09152	30541	30542
4272822	Compound	DB00134	30967	30977
4272822	Compound	DB09152	34238	34239
4272822	Disease	DOID:9970	35033	35040
4272822	Gene	3329	35193	35197
4272822	Gene	22999	35441	35456
4272822	Gene	22999	35563	35578
4272822	Disease	DOID:2994	35856	35865
4272822	Gene	136	35978	35988
4272822	Disease	DOID:986	37009	37024
4272822	Disease	DOID:1324	37265	37291
4272823	Disease	DOID:10283	60	75
4272823	Disease	DOID:10283	125	140
4272823	Disease	DOID:10283	474	489
4272823	Disease	DOID:10283	570	585
4272823	Disease	DOID:10283	2526	2541
4272823	Disease	DOID:10283	4997	5012
4272823	Disease	DOID:10283	5033	5048
4272823	Disease	DOID:10283	5096	5111
4272823	Disease	DOID:10283	5847	5872
4272823	Disease	DOID:10283	6562	6587
4272823	Disease	DOID:10283	6682	6697
4272823	Gene	1068	7509	7512
4272823	Disease	DOID:10283	12066	12081
4272823	Compound	DB00936	12342	12349
4272823	Compound	DB00945	12342	12349
4272823	Disease	DOID:10283	14250	14265
4272823	Disease	DOID:10283	15815	15830
4272823	Disease	DOID:10283	16390	16405
4272823	Disease	DOID:10283	18807	18822
4272823	Disease	DOID:10283	19733	19748
4272823	Disease	DOID:10283	21633	21668
4272823	Disease	DOID:10283	21825	21840
4272823	Disease	DOID:10283	24648	24663
4272823	Disease	DOID:10652	29484	29486
4272823	Disease	DOID:10283	29858	29886
4272823	Disease	DOID:10283	29975	29990
4272823	Disease	DOID:10283	30043	30058
4272823	Disease	DOID:10283	30179	30204
4272823	Disease	DOID:10283	30327	30342
4272823	Disease	DOID:10283	30385	30400
4272823	Disease	DOID:10283	30467	30482
4272823	Disease	DOID:10283	30574	30589
4272823	Disease	DOID:10283	30862	30877
4272823	Disease	DOID:10283	31035	31050
4272823	Disease	DOID:10283	31240	31255
4272823	Disease	DOID:10283	31318	31333
4272823	Disease	DOID:10283	31465	31490
4272823	Disease	DOID:10283	31538	31553
4272823	Disease	DOID:10283	32431	32456
4272823	Disease	DOID:10283	32643	32658
4272823	Disease	DOID:10283	32685	32700
4272823	Disease	DOID:10283	32802	32820
4272823	Disease	DOID:10283	32821	32858
4272823	Disease	DOID:10283	32917	32942
4272823	Disease	DOID:10283	33016	33041
4272823	Disease	DOID:10283	33163	33188
4272823	Disease	DOID:10283	33293	33318
4272823	Disease	DOID:10283	33468	33483
4272823	Disease	DOID:10283	33544	33567
4272823	Disease	DOID:10283	33730	33745
4272823	Disease	DOID:10283	34088	34113
4272823	Disease	DOID:10283	34201	34226
4272823	Disease	DOID:10283	34309	34328
4272823	Disease	DOID:10283	34372	34387
4272823	Disease	DOID:10283	34486	34501
4272823	Disease	DOID:10283	34569	34584
4272823	Disease	DOID:10283	34784	34809
4272823	Disease	DOID:10283	34901	34916
4272823	Disease	DOID:10283	34967	34982
4272823	Disease	DOID:10283	35040	35067
4272823	Disease	DOID:10283	35353	35378
4272824	Compound	DB00907	39	46
4272824	Compound	DB00907	227	234
4272824	Compound	DB01579	279	294
4272824	Compound	DB00182	299	312
4272824	Compound	DB00907	335	342
4272824	Compound	DB00907	364	371
4272824	Compound	DB00907	518	525
4272824	Compound	DB00907	767	774
4272824	Compound	DB00907	1021	1028
4272824	Compound	DB00907	1095	1102
4272824	Compound	DB00907	1521	1528
4272824	Compound	DB00907	1617	1624
4272824	Compound	DB00907	1693	1700
4272824	Compound	DB00907	1849	1856
4272824	Compound	DB00907	2760	2767
4272824	Compound	DB00907	3716	3723
4272824	Compound	DB00907	3884	3891
4272824	Compound	DB00907	4000	4007
4272824	Compound	DB00907	4214	4221
4272824	Compound	DB00907	4326	4333
4272824	Compound	DB00907	4820	4827
4272824	Compound	DB00907	5076	5083
4272824	Compound	DB00907	5326	5333
4272824	Compound	DB00907	5569	5576
4272824	Compound	DB00907	5693	5700
4272824	Compound	DB00182	5747	5760
4272824	Compound	DB01579	5762	5777
4272824	Compound	DB00830	5783	5796
4272824	Compound	DB00907	5892	5899
4272824	Compound	DB00907	5936	5943
4272824	Compound	DB00907	6205	6212
4272824	Compound	DB00907	7688	7695
4272824	Compound	DB00907	7985	7992
4272824	Compound	DB00907	8367	8374
4272824	Compound	DB00907	8470	8477
4272824	Compound	DB00907	8545	8552
4272824	Compound	DB00907	8771	8778
4272824	Compound	DB00907	8916	8923
4272824	Compound	DB00182	9161	9174
4272824	Compound	DB01579	9196	9215
4272824	Compound	DB00830	9238	9255
4272824	Compound	DB00907	9401	9408
4272824	Compound	DB00907	9533	9540
4272824	Compound	DB00907	9785	9792
4272824	Compound	DB00907	9836	9843
4272824	Compound	DB00907	10065	10072
4272824	Compound	DB00907	10189	10196
4272824	Compound	DB00907	10265	10272
4272824	Compound	DB00907	10907	10914
4272824	Compound	DB00907	11232	11239
4272824	Compound	DB00907	13405	13412
4272824	Compound	DB00182	14224	14237
4272824	Compound	DB00907	14271	14278
4272824	Compound	DB00182	14380	14393
4272824	Compound	DB00907	14439	14446
4272824	Compound	DB00182	14488	14501
4272824	Compound	DB00182	14565	14578
4272824	Compound	DB00182	14754	14767
4272824	Compound	DB01579	14990	15009
4272824	Compound	DB00907	15043	15050
4272824	Compound	DB01579	15152	15167
4272824	Compound	DB00907	15228	15235
4272824	Compound	DB01579	15277	15296
4272824	Compound	DB01579	15419	15438
4272824	Compound	DB01579	15555	15574
4272824	Compound	DB00830	15932	15949
4272824	Compound	DB00907	15983	15990
4272824	Compound	DB00830	16092	16105
4272824	Compound	DB00907	16165	16172
4272824	Compound	DB00830	16214	16231
4272824	Compound	DB00830	16482	16499
4272824	Compound	DB00907	16578	16585
4272824	Compound	DB00907	16643	16650
4272824	Compound	DB00907	16759	16766
4272824	Compound	DB00907	16858	16865
4272824	Compound	DB00907	17060	17067
4272824	Compound	DB00907	17669	17676
4272824	Compound	DB00907	17994	18001
4272824	Compound	DB00907	19759	19766
4272824	Compound	DB00907	21276	21283
4272824	Compound	DB00907	21321	21328
4272824	Compound	DB00907	21373	21380
4272824	Compound	DB00907	21550	21557
4272824	Compound	DB00907	21826	21833
4272824	Compound	DB00907	22361	22368
4272824	Compound	DB00907	22452	22459
4272824	Compound	DB00907	22517	22524
4272824	Compound	DB00907	22584	22591
4272824	Compound	DB00182	22931	22944
4272824	Compound	DB00907	23075	23082
4272824	Compound	DB00907	23169	23176
4272824	Compound	DB00907	23199	23206
4272824	Compound	DB00907	23322	23329
4272824	Compound	DB00907	23358	23365
4272824	Compound	DB00907	23413	23420
4272824	Compound	DB00182	23470	23483
4272824	Compound	DB00907	23564	23571
4272824	Compound	DB00907	23729	23736
4272824	Compound	DB00907	23904	23911
4272824	Compound	DB00907	24013	24020
4272824	Compound	DB00907	24372	24379
4272824	Compound	DB00907	24593	24600
4272824	Compound	DB00907	25269	25276
4272824	Compound	DB00907	25462	25469
4272824	Compound	DB00907	25653	25660
4272824	Compound	DB00182	25697	25710
4272824	Compound	DB00907	25832	25839
4272824	Compound	DB00907	25980	25987
4272824	Compound	DB00907	26325	26332
4272824	Compound	DB00182	26791	26804
4272824	Compound	DB01579	26809	26824
4272824	Compound	DB00907	26898	26905
4272824	Compound	DB00182	27051	27064
4272824	Compound	DB01579	27069	27084
4272824	Compound	DB00907	28035	28042
4272824	Disease	DOID:14330	28337	28349
4272824	Compound	DB00182	28376	28387
4272824	Compound	DB00907	28401	28408
4272824	Compound	DB00988	28541	28549
4272824	Compound	DB00368	28550	28564
4272824	Compound	DB00907	28600	28607
4272824	Compound	DB00907	28814	28821
4272824	Compound	DB01579	28907	28922
4272824	Compound	DB00907	28941	28948
4272824	Compound	DB00899	29515	29527
4272824	Compound	DB00907	29695	29702
4272824	Compound	DB00898	29815	29822
4272824	Compound	DB00898	29847	29854
4272824	Compound	DB00899	30185	30197
4272824	Compound	DB00907	30402	30409
4272824	Compound	DB00907	30801	30808
4272824	Compound	DB00907	31019	31026
4272824	Compound	DB00182	31073	31086
4272824	Compound	DB00907	31100	31107
4272824	Compound	DB00184	31389	31397
4272824	Compound	DB00988	31572	31580
4272824	Compound	DB00907	31702	31709
4272824	Compound	DB00907	31813	31820
4272824	Compound	DB00907	32029	32036
4272824	Compound	DB00907	32303	32310
4272824	Compound	DB00907	32336	32343
4272824	Compound	DB00182	32386	32399
4272824	Compound	DB00907	32433	32440
4272824	Compound	DB00182	32542	32555
4272824	Compound	DB00907	32634	32641
4272824	Compound	DB00907	32671	32678
4272824	Compound	DB00182	32801	32814
4272824	Compound	DB01579	33065	33084
4272824	Compound	DB00907	33118	33125
4272824	Compound	DB01579	33227	33246
4272824	Compound	DB00907	33325	33332
4272824	Compound	DB00907	33362	33369
4272824	Compound	DB01579	33492	33511
4272824	Compound	DB00830	33762	33779
4272824	Compound	DB00907	33813	33820
4272824	Compound	DB00830	33922	33939
4272824	Compound	DB00907	34018	34025
4272824	Compound	DB00907	34055	34062
4272824	Compound	DB00830	34185	34202
4272824	Compound	DB00907	34451	34458
4272824	Compound	DB00907	34482	34489
4272824	Compound	DB00907	34679	34686
4272824	Compound	DB00907	34715	34722
4272824	Compound	DB00830	34845	34862
4272824	Compound	DB00182	35105	35118
4272824	Compound	DB00907	35151	35158
4272824	Compound	DB00907	35388	35395
4272824	Compound	DB00907	35436	35443
4272824	Compound	DB00182	36705	36760
4272824	Compound	DB01579	38332	38389
4272824	Compound	DB00830	39824	39879
4272825	Disease	DOID:1793	2276	2284
4272825	Compound	DB08820	3299	3307
4272825	Compound	DB00171	3523	3526
4272825	Compound	DB00640	3523	3526
4272825	Disease	DOID:3083	6953	6990
4272825	Disease	DOID:3083	6992	6996
4272825	Compound	DB00594	7969	7978
4272825	Compound	DB00594	8654	8663
4272825	Compound	DB00594	15977	15986
4272825	Compound	DB01093	16542	16546
4272825	Gene	788	16690	16693
4272825	Compound	DB00594	16745	16754
4272825	Compound	DB00646	16964	16972
4272825	Gene	788	17220	17223
4272825	Gene	6267	17531	17534
4272825	Gene	6268	18080	18083
4272825	Compound	DB00171	19118	19121
4272825	Compound	DB00640	19118	19121
4272825	Disease	DOID:3083	24758	24795
4272825	Disease	DOID:3083	24797	24801
4272825	Disease	DOID:3083	24968	24972
4272825	Disease	DOID:3083	25722	25726
4272825	Compound	DB00594	27495	27504
4272825	Compound	DB09157	32306	32309
4272825	Compound	DB09157	32477	32480
4272825	Gene	3071	32871	32874
4272825	Compound	DB03843	33723	33731
4272825	Compound	DB09341	34210	34217
4272825	Compound	DB11280	34210	34217
4272825	Compound	DB09157	34257	34260
4272825	Compound	DB00594	34571	34580
4272825	Compound	DB00646	34854	34862
4272825	Compound	DB00594	37066	37075
4272825	Compound	DB00594	37240	37249
4272825	Compound	DB00594	37543	37552
4272825	Gene	788	38185	38188
4272825	Compound	DB00646	38221	38229
4272825	Gene	6267	38312	38315
4272825	Gene	6268	38391	38394
4272825	Compound	DB00646	43138	43146
4272825	Compound	DB09152	46868	46869
4272825	Compound	DB01093	47487	47491
4272825	Compound	DB01093	48197	48201
4272825	Compound	DB01093	52058	52062
4272825	Compound	DB00646	53018	53026
4272825	Compound	DB00646	53155	53163
4272826	Disease	DOID:2531	104	113
4272826	Disease	DOID:2531	181	190
4272826	Gene	11214	603	607
4272826	Disease	DOID:2531	775	784
4272826	Disease	DOID:2531	1098	1107
4272826	Disease	DOID:2531	1149	1158
4272826	Disease	DOID:2531	1418	1427
4272826	Disease	DOID:2531	1581	1589
4272826	Disease	DOID:2531	1761	1769
4272826	Disease	DOID:2531	1898	1906
4272826	Gene	11214	2009	2013
4272826	Disease	DOID:2531	2086	2094
4272826	Disease	DOID:2531	2212	2221
4272826	Disease	DOID:2531	2293	2302
4272826	Disease	DOID:2531	2532	2541
4272826	Disease	DOID:2531	2654	2663
4272826	Disease	DOID:2531	2722	2731
4272826	Disease	DOID:2531	2864	2873
4272826	Disease	DOID:2531	2993	3002
4272826	Disease	DOID:2531	3169	3177
4272826	Disease	DOID:2531	4478	4496
4272826	Disease	DOID:2531	6825	6834
4272826	Disease	DOID:2531	7057	7066
4272826	Disease	DOID:2531	7071	7080
4272826	Disease	DOID:2531	7090	7108
4272826	Disease	DOID:2531	7206	7215
4272826	Disease	DOID:2531	7256	7265
4272826	Disease	DOID:2531	7315	7323
4272826	Disease	DOID:2531	7393	7402
4272826	Disease	DOID:2531	7454	7463
4272826	Disease	DOID:2531	7567	7576
4272826	Disease	DOID:2531	7662	7671
4272826	Gene	11214	7860	7864
4272826	Disease	DOID:2531	7888	7897
4272826	Gene	11214	7998	8002
4272826	Gene	11214	8187	8191
4272826	Disease	DOID:2531	8207	8216
4272826	Disease	DOID:2531	8341	8350
4272826	Disease	DOID:2531	8396	8405
4272826	Disease	DOID:2531	8654	8663
4272826	Disease	DOID:2531	8859	8868
4272826	Disease	DOID:2531	8954	8963
4272826	Disease	DOID:2531	10149	10158
4272826	Disease	DOID:2531	10461	10470
4272826	Disease	DOID:2531	10674	10682
4272826	Disease	DOID:2531	10735	10744
4272826	Disease	DOID:2531	10873	10882
4272826	Disease	DOID:2531	10983	10992
4272826	Disease	DOID:2531	11018	11027
4272826	Disease	DOID:2531	11166	11175
4272826	Disease	DOID:2531	11376	11385
4272826	Disease	DOID:2531	11491	11500
4272826	Disease	DOID:2531	11949	11958
4272826	Disease	DOID:2531	12222	12231
4272826	Disease	DOID:2531	12376	12385
4272826	Disease	DOID:2531	12618	12627
4272826	Disease	DOID:2531	12771	12780
4272826	Disease	DOID:2531	12878	12887
4272826	Disease	DOID:2531	12957	12979
4272826	Disease	DOID:2531	12980	12989
4272826	Disease	DOID:2531	13266	13275
4272826	Disease	DOID:2531	13511	13520
4272826	Disease	DOID:2531	13623	13632
4272826	Disease	DOID:2531	13667	13676
4272826	Disease	DOID:2531	13911	13920
4272826	Disease	DOID:2531	14299	14308
4272826	Disease	DOID:2531	14483	14492
4272826	Disease	DOID:2531	14669	14677
4272826	Disease	DOID:2531	14735	14744
4272826	Disease	DOID:2531	14850	14859
4272826	Disease	DOID:2531	15029	15038
4272826	Disease	DOID:2531	15064	15073
4272826	Disease	DOID:2531	15287	15296
4272826	Disease	DOID:2531	15622	15631
4272826	Gene	11214	16527	16531
4272826	Gene	11214	16577	16581
4272826	Disease	DOID:2531	16627	16636
4272826	Disease	DOID:2531	16823	16832
4272826	Disease	DOID:2531	17665	17674
4272826	Disease	DOID:2531	17797	17806
4272826	Disease	DOID:2531	17887	17896
4272826	Disease	DOID:2531	17996	18005
4272826	Compound	DB09152	18208	18209
4272826	Gene	3854	18231	18235
4272826	Disease	DOID:2531	19108	19117
4272826	Disease	DOID:2531	19322	19331
4272826	Gene	3854	19775	19802
4272826	Gene	3854	19804	19808
4272826	Disease	DOID:2531	20067	20076
4272826	Gene	3854	20176	20180
4272826	Disease	DOID:2531	20428	20454
4272826	Disease	DOID:2531	22111	22135
4272826	Gene	4072	22240	22244
4272826	Disease	DOID:2531	22268	22285
4272826	Disease	DOID:2531	22354	22377
4272826	Disease	DOID:2531	22407	22429
4272826	Gene	9762	22431	22435
4272826	Gene	3783	22474	22481
4272826	Disease	DOID:2531	22519	22539
4272826	Disease	DOID:2531	22719	22728
4272826	Disease	DOID:2531	22884	22906
4272826	Disease	DOID:2531	22942	22964
4272826	Gene	4051	23011	23048
4272826	Gene	4051	23050	23053
4272826	Gene	3014	23142	23146
4272826	Gene	1549	23191	23196
4272826	Disease	DOID:2531	24573	24582
4272826	Disease	DOID:2531	25644	25652
4272826	Gene	11214	25760	25764
4272826	Disease	DOID:2531	25832	25841
4272826	Disease	DOID:2531	26129	26145
4272826	Disease	DOID:2531	26244	26253
4272826	Disease	DOID:2531	26308	26326
4272826	Disease	DOID:2531	26531	26549
4272826	Gene	1945	26857	26863
4272826	Gene	3854	27572	27576
4272826	Gene	3854	27580	27584
4272826	Gene	3854	27586	27590
4272826	Gene	3854	28372	28377
4272826	Disease	DOID:2531	28438	28446
4272826	Gene	10990	28643	28648
4272826	Gene	4072	29065	29069
4272826	Disease	DOID:2531	29124	29132
4272826	Gene	4072	29236	29240
4272826	Disease	DOID:2531	29346	29362
4272826	Gene	3783	29408	29415
4272826	Gene	9762	29441	29445
4272826	Disease	DOID:2531	29512	29520
4272826	Disease	DOID:2531	29799	29821
4272826	Disease	DOID:2531	29875	29878
4272826	Gene	4051	29890	29893
4272826	Disease	DOID:2531	30039	30055
4272826	Gene	2891	30129	30133
4272826	Disease	DOID:2531	30288	30296
4272826	Disease	DOID:2531	30373	30382
4272826	Disease	DOID:2531	30494	30503
4272826	Disease	DOID:2531	30574	30583
4272826	Disease	DOID:2531	30767	30776
4272826	Disease	DOID:2531	31165	31174
4272826	Disease	DOID:2531	31471	31480
4272826	Disease	DOID:2531	31611	31620
4272826	Disease	DOID:2531	31698	31707
4272826	Disease	DOID:2531	31859	31868
4272826	Disease	DOID:2531	31980	31989
4272826	Disease	DOID:2531	32059	32068
